week,producer_code,product_id,Product,quantity.x,cost.x,price.x,quantity.y,cost.y,price.y,undelivered,unplanned,discrepancy,Category,Category_[0],"Category 2","Category 3","Owns Land","Owns Water"
7/24/22,CMA,3278,"Radish, Red, Bulk, Bunched w/Tops",10,43.5,48.29,NA,NA,NA,1,0,0,Radish," Red"," Bulk"," Bunched w/Tops",FALSE,FALSE
7/24/22,CMA,3669,"Greens, Chard",5,42.75,47.45,4,42.75,47.45,0,0,-20.00%,Greens," Chard",,,FALSE,FALSE
7/24/22,CMU,3138,"Greens, Collards",10,42.75,47.45,10,42.75,47.45,0,0,0.00%,Greens," Collards",,,FALSE,FALSE
7/24/22,CVP,3826,"Greens, Sweet Potato Leaves",10,35.25,39.13,10,35.25,39.13,0,0,0.00%,Greens," Sweet Potato Leaves",,,FALSE,FALSE
7/24/22,D2D,3138,"Greens, Collards",10,42.75,47.45,10,42.75,47.45,0,0,0.00%,Greens," Collards",,,TRUE,TRUE
7/24/22,D2D,3182,"Squash, Summer, Patty Pan",18,24,26.64,17,24,26.64,0,0,-5.60%,Squash," Summer"," Patty Pan",,TRUE,TRUE
7/24/22,D2D,3278,"Radish, Red, Bulk, Bunched w/Tops",10,43.5,48.29,8,43.5,48.29,0,0,-20.00%,Radish," Red"," Bulk"," Bunched w/Tops",TRUE,TRUE
7/24/22,D2D,3809,"Beans, Green, Yellow, or Purple",10,71,78.81,NA,NA,NA,1,0,0,Beans," Green"," Yellow"," or Purple",TRUE,TRUE
7/24/22,HAF,3362,"Cucumbers, Pickling",11,24,26.64,NA,NA,NA,1,0,0,Cucumbers," Pickling",,,TRUE,FALSE
7/24/22,HAF,3809,"Beans, Green, Yellow, or Purple",5,71,78.81,10,71,78.81,0,0,100.00%,Beans," Green"," Yellow"," or Purple",TRUE,FALSE
7/24/22,HOP,3099,"Beets Red w/greens",20,43.25,48.01,NA,NA,NA,1,0,0,"Beets Red w/greens",,,,FALSE,TRUE
7/24/22,JWI,3138,"Greens, Collards",5,42.75,47.45,5,42.75,47.45,0,0,0.00%,Greens," Collards",,,FALSE,FALSE
7/24/22,JWI,3278,"Radish, Red, Bulk, Bunched w/Tops",10,43.5,48.29,NA,NA,NA,1,0,0,Radish," Red"," Bulk"," Bunched w/Tops",FALSE,FALSE
7/24/22,KSL,3362,"Cucumbers, Pickling",11,24,26.64,11,24,26.64,0,0,0.00%,Cucumbers," Pickling",,,FALSE,FALSE
7/24/22,LEE,3809,"Beans, Green, Yellow, or Purple",10,71,78.81,NA,NA,NA,1,0,0,Beans," Green"," Yellow"," or Purple",#N/A,#N/A
7/24/22,LOF,3813,"Greens, Kale",5,42.75,47.45,5,42.75,47.45,0,0,0.00%,Greens," Kale",,,FALSE,FALSE
7/24/22,LVO,3138,"Greens, Collards",5,42.75,47.45,NA,NA,NA,1,0,0,Greens," Collards",,,TRUE,TRUE
7/24/22,LVO,3669,"Greens, Chard",5,42.75,47.45,NA,NA,NA,1,0,0,Greens," Chard",,,TRUE,TRUE
7/24/22,MHG,3362,"Cucumbers, Pickling",11,24,26.64,NA,NA,NA,1,0,0,Cucumbers," Pickling",,,TRUE,TRUE
7/24/22,MLG,3809,"Beans, Green, Yellow, or Purple",10,71,78.81,10,71,78.81,0,0,0.00%,Beans," Green"," Yellow"," or Purple",FALSE,FALSE
7/24/22,MLG,3826,"Greens, Sweet Potato Leaves",10,35.25,39.13,10,35.25,39.13,0,0,0.00%,Greens," Sweet Potato Leaves",,,FALSE,FALSE
7/24/22,MMO,3669,"Greens, Chard",15,42.75,47.45,15,42.75,47.45,0,0,0.00%,Greens," Chard",,,FALSE,FALSE
7/24/22,MMO,3813,"Greens, Kale",5,42.75,47.45,5,42.75,47.45,0,0,0.00%,Greens," Kale",,,FALSE,FALSE
7/24/22,NTN,3809,"Beans, Green, Yellow, or Purple",15,71,78.81,15,71,78.81,0,0,0.00%,Beans," Green"," Yellow"," or Purple",FALSE,FALSE
7/24/22,ONC,3669,"Greens, Chard",5,42.75,47.45,4,42.75,47.45,0,0,-20.00%,Greens," Chard",,,FALSE,FALSE
7/24/22,ONC,3809,"Beans, Green, Yellow, or Purple",10,71,78.81,4,71,78.81,0,0,-60.00%,Beans," Green"," Yellow"," or Purple",FALSE,FALSE
7/24/22,PBY,3809,"Beans, Green, Yellow, or Purple",10,71,78.81,10,71,78.81,0,0,0.00%,Beans," Green"," Yellow"," or Purple",FALSE,FALSE
7/24/22,RSV,3809,"Beans, Green, Yellow, or Purple",10,71,78.81,NA,NA,NA,1,0,0,Beans," Green"," Yellow"," or Purple",FALSE,FALSE
7/24/22,SXF,3362,"Cucumbers, Pickling",11,24,26.64,11,24,26.64,0,0,0.00%,Cucumbers," Pickling",,,FALSE,FALSE
7/24/22,SXF,3826,"Greens, Sweet Potato Leaves",50,35.25,39.13,50,35.25,39.13,0,0,0.00%,Greens," Sweet Potato Leaves",,,FALSE,FALSE
7/24/22,TEB,3099,"Beets Red w/greens",10,43.25,48.01,10,43.25,48.01,0,0,0.00%,"Beets Red w/greens",,,,TRUE,FALSE
7/24/22,TXI,3826,"Greens, Sweet Potato Leaves",10,35.25,39.13,10,35.25,39.13,0,0,0.00%,Greens," Sweet Potato Leaves",,,FALSE,FALSE
7/24/22,YMF,3099,"Beets Red w/greens",20,43.25,48.01,18,43.25,48.01,0,0,-10.00%,"Beets Red w/greens",,,,FALSE,TRUE
7/24/22,YMF,3362,"Cucumbers, Pickling",11,24,26.64,NA,NA,NA,1,0,0,Cucumbers," Pickling",,,FALSE,TRUE
7/24/22,YMF,3809,"Beans, Green, Yellow, or Purple",10,71,78.81,22,71,78.81,0,0,120.00%,Beans," Green"," Yellow"," or Purple",FALSE,TRUE
7/31/22,AFC,3138,"Greens, Collards",8,42.75,47.45,8,42.75,47.45,0,0,0.00%,Greens," Collards",,,TRUE,TRUE
7/31/22,AGF,3404,Tomatillos,46,32.75,36.35,12,32.75,36.35,0,0,-73.90%,Tomatillos,,,,TRUE,TRUE
7/31/22,BXF,3138,"Greens, Collards",10,42.75,47.45,NA,NA,NA,1,0,0,Greens," Collards",,,TRUE,FALSE
7/31/22,BXF,3669,"Greens, Chard",15,42.75,47.45,NA,NA,NA,1,0,0,Greens," Chard",,,TRUE,FALSE
7/31/22,BXF,3826,"Greens, Sweet Potato Leaves",10,35.25,39.13,10,35.25,39.13,0,0,0.00%,Greens," Sweet Potato Leaves",,,TRUE,FALSE
7/31/22,CBO,3138,"Greens, Collards",5,42.75,47.45,NA,NA,NA,1,0,0,Greens," Collards",,,FALSE,FALSE
7/31/22,CBO,3669,"Greens, Chard",5,42.75,47.45,NA,NA,NA,1,0,0,Greens," Chard",,,FALSE,FALSE
7/31/22,CBS,3404,Tomatillos,86,32.75,36.35,NA,NA,NA,1,0,0,Tomatillos,,,,TRUE,TRUE
7/31/22,CHO,3182,"Squash, Summer, Patty Pan",22,24,26.64,NA,NA,NA,1,0,0,Squash," Summer"," Patty Pan",,TRUE,FALSE
7/31/22,CHO,3809,"Beans, Green, Yellow, or Purple",10,71,78.81,NA,NA,NA,1,0,0,Beans," Green"," Yellow"," or Purple",TRUE,FALSE
7/31/22,CLP,3182,"Squash, Summer, Patty Pan",18,24,26.64,15,24,26.64,0,0,-16.70%,Squash," Summer"," Patty Pan",,TRUE,FALSE
7/31/22,CLP,3362,"Cucumbers, Pickling",11,24,26.64,NA,NA,NA,1,0,0,Cucumbers," Pickling",,,TRUE,FALSE
7/31/22,CLP,3826,"Greens, Sweet Potato Leaves",10,35.25,39.13,NA,NA,NA,1,0,0,Greens," Sweet Potato Leaves",,,TRUE,FALSE
7/31/22,CMA,3138,"Greens, Collards",5,42.75,47.45,5,42.75,47.45,0,0,0.00%,Greens," Collards",,,FALSE,FALSE
7/31/22,CMA,3669,"Greens, Chard",5,42.75,47.45,NA,NA,NA,1,0,0,Greens," Chard",,,FALSE,FALSE
7/31/22,CMA,3754,Cabbage,5,40.75,45.23,NA,NA,NA,1,0,0,Cabbage,,,,FALSE,FALSE
7/31/22,CMU,3138,"Greens, Collards",10,42.75,47.45,10,42.75,47.45,0,0,0.00%,Greens," Collards",,,FALSE,FALSE
7/31/22,CVP,3826,"Greens, Sweet Potato Leaves",10,35.25,39.13,NA,NA,NA,1,0,0,Greens," Sweet Potato Leaves",,,FALSE,FALSE
7/31/22,D2D,3138,"Greens, Collards",10,42.75,47.45,10,42.75,47.45,0,0,0.00%,Greens," Collards",,,TRUE,TRUE
7/31/22,D2D,3182,"Squash, Summer, Patty Pan",18,24,26.64,3,24,26.64,0,0,-83.30%,Squash," Summer"," Patty Pan",,TRUE,TRUE
7/31/22,D2D,3809,"Beans, Green, Yellow, or Purple",10,71,78.81,NA,NA,NA,1,0,0,Beans," Green"," Yellow"," or Purple",TRUE,TRUE
7/31/22,HAF,3809,"Beans, Green, Yellow, or Purple",5,71,78.81,5,71,78.81,0,0,0.00%,Beans," Green"," Yellow"," or Purple",TRUE,FALSE
7/31/22,HOP,3362,"Cucumbers, Pickling",11,24,26.64,NA,NA,NA,1,0,0,Cucumbers," Pickling",,,FALSE,TRUE
7/31/22,JWI,3138,"Greens, Collards",5,42.75,47.45,10,42.75,47.45,0,0,100.00%,Greens," Collards",,,FALSE,FALSE
7/31/22,LDX,3754,Cabbage,5,40.75,45.23,5,40.75,45.23,0,0,0.00%,Cabbage,,,,FALSE,TRUE
7/31/22,LEE,3809,"Beans, Green, Yellow, or Purple",10,71,78.81,10,71,78.81,0,0,0.00%,Beans," Green"," Yellow"," or Purple",#N/A,#N/A
7/31/22,LOF,3362,"Cucumbers, Pickling",11,24,26.64,13,24,26.64,0,0,18.20%,Cucumbers," Pickling",,,FALSE,FALSE
7/31/22,LVO,3138,"Greens, Collards",5,42.75,47.45,NA,NA,NA,1,0,0,Greens," Collards",,,TRUE,TRUE
7/31/22,LVO,3669,"Greens, Chard",5,42.75,47.45,NA,NA,NA,1,0,0,Greens," Chard",,,TRUE,TRUE
7/31/22,MHA,3362,"Cucumbers, Pickling",11,24,26.64,6,24,26.64,0,0,-45.50%,Cucumbers," Pickling",,,FALSE,FALSE
7/31/22,MLG,3809,"Beans, Green, Yellow, or Purple",10,71,78.81,5,71,78.81,0,0,-50.00%,Beans," Green"," Yellow"," or Purple",FALSE,FALSE
7/31/22,MLG,3826,"Greens, Sweet Potato Leaves",10,35.25,39.13,10,35.25,39.13,0,0,0.00%,Greens," Sweet Potato Leaves",,,FALSE,FALSE
7/31/22,MMO,3669,"Greens, Chard",15,42.75,47.45,11,42.75,47.45,0,0,-26.70%,Greens," Chard",,,FALSE,FALSE
7/31/22,NTN,3809,"Beans, Green, Yellow, or Purple",15,71,78.81,15,71,78.81,0,0,0.00%,Beans," Green"," Yellow"," or Purple",FALSE,FALSE
7/31/22,ONC,3669,"Greens, Chard",5,42.75,47.45,NA,NA,NA,1,0,0,Greens," Chard",,,FALSE,FALSE
7/31/22,ONC,3754,Cabbage,5,40.75,45.23,10,40.75,45.23,0,0,100.00%,Cabbage,,,,FALSE,FALSE
7/31/22,PBY,3809,"Beans, Green, Yellow, or Purple",10,71,78.81,10,71,78.81,0,0,0.00%,Beans," Green"," Yellow"," or Purple",FALSE,FALSE
7/31/22,RSV,3362,"Cucumbers, Pickling",11,24,26.64,NA,NA,NA,1,0,0,Cucumbers," Pickling",,,FALSE,FALSE
7/31/22,RSV,3809,"Beans, Green, Yellow, or Purple",5,71,78.81,NA,NA,NA,1,0,0,Beans," Green"," Yellow"," or Purple",FALSE,FALSE
7/31/22,SRF,3809,"Beans, Green, Yellow, or Purple",15,71,78.81,NA,NA,NA,1,0,0,Beans," Green"," Yellow"," or Purple",FALSE,TRUE
7/31/22,SXF,3826,"Greens, Sweet Potato Leaves",50,35.25,39.13,50,35.25,39.13,0,0,0.00%,Greens," Sweet Potato Leaves",,,FALSE,FALSE
7/31/22,TXI,3362,"Cucumbers, Pickling",11,24,26.64,11,24,26.64,0,0,0.00%,Cucumbers," Pickling",,,FALSE,FALSE
7/31/22,TXI,3826,"Greens, Sweet Potato Leaves",10,35.25,39.13,10,35.25,39.13,0,0,0.00%,Greens," Sweet Potato Leaves",,,FALSE,FALSE
7/31/22,YMF,3754,Cabbage,5,40.75,45.23,NA,NA,NA,1,0,0,Cabbage,,,,FALSE,TRUE
7/31/22,YMF,3809,"Beans, Green, Yellow, or Purple",10,71,78.81,10,71,78.81,0,0,0.00%,Beans," Green"," Yellow"," or Purple",FALSE,TRUE
8/7/22,AFC,3138,"Greens, Collards",8,42.75,47.45,8,42.75,47.45,0,0,0.00%,Greens," Collards",,,TRUE,TRUE
8/7/22,AGF,3404,Tomatillos,46,32.75,36.35,NA,NA,NA,1,0,0,Tomatillos,,,,TRUE,TRUE
8/7/22,BXF,3826,"Greens, Sweet Potato Leaves",10,35.25,39.13,NA,NA,NA,1,0,0,Greens," Sweet Potato Leaves",,,TRUE,FALSE
8/7/22,CAL,3153,"Peppers, Jalapeno",12,30,33.3,NA,NA,NA,1,0,0,Peppers," Jalapeno",,,TRUE,TRUE
8/7/22,CBO,3813,"Greens, Kale",5,42.75,47.45,5,42.75,47.45,0,0,0.00%,Greens," Kale",,,FALSE,FALSE
8/7/22,CBS,3153,"Peppers, Jalapeno",12,30,33.3,NA,NA,NA,1,0,0,Peppers," Jalapeno",,,TRUE,TRUE
8/7/22,CBS,3404,Tomatillos,86,32.75,36.35,17,32.75,36.35,0,0,-80.20%,Tomatillos,,,,TRUE,TRUE
8/7/22,CHO,3182,"Squash, Summer, Patty Pan",22,24,26.64,NA,NA,NA,1,0,0,Squash," Summer"," Patty Pan",,TRUE,FALSE
8/7/22,CHO,3362,"Cucumbers, Pickling",11,24,26.64,NA,NA,NA,1,0,0,Cucumbers," Pickling",,,TRUE,FALSE
8/7/22,CHO,3809,"Beans, Green, Yellow, or Purple",10,71,78.81,NA,NA,NA,1,0,0,Beans," Green"," Yellow"," or Purple",TRUE,FALSE
8/7/22,CLP,3182,"Squash, Summer, Patty Pan",18,24,26.64,10,24,26.64,0,0,-44.40%,Squash," Summer"," Patty Pan",,TRUE,FALSE
8/7/22,CLP,3362,"Cucumbers, Pickling",11,24,26.64,NA,NA,NA,1,0,0,Cucumbers," Pickling",,,TRUE,FALSE
8/7/22,CLP,3813,"Greens, Kale",10,42.75,47.45,10,42.75,47.45,0,0,0.00%,Greens," Kale",,,TRUE,FALSE
8/7/22,CLP,3826,"Greens, Sweet Potato Leaves",10,35.25,39.13,10,35.25,39.13,0,0,0.00%,Greens," Sweet Potato Leaves",,,TRUE,FALSE
8/7/22,CMA,3754,Cabbage,5,40.75,45.23,10,40.75,45.23,0,0,100.00%,Cabbage,,,,FALSE,FALSE
8/7/22,CMA,3813,"Greens, Kale",5,42.75,47.45,NA,NA,NA,1,0,0,Greens," Kale",,,FALSE,FALSE
8/7/22,CVP,3826,"Greens, Sweet Potato Leaves",10,35.25,39.13,10,35.25,39.13,0,0,0.00%,Greens," Sweet Potato Leaves",,,FALSE,FALSE
8/7/22,D2D,3182,"Squash, Summer, Patty Pan",18,24,26.64,15,24,26.64,0,0,-16.70%,Squash," Summer"," Patty Pan",,TRUE,TRUE
8/7/22,D2D,3809,"Beans, Green, Yellow, or Purple",10,71,78.81,NA,NA,NA,1,0,0,Beans," Green"," Yellow"," or Purple",TRUE,TRUE
8/7/22,D2D,3813,"Greens, Kale",5,42.75,47.45,7,42.75,47.45,0,0,40.00%,Greens," Kale",,,TRUE,TRUE
8/7/22,HAF,3362,"Cucumbers, Pickling",11,24,26.64,6,24,26.64,0,0,-45.50%,Cucumbers," Pickling",,,TRUE,FALSE
8/7/22,HAF,3809,"Beans, Green, Yellow, or Purple",5,71,78.81,5,71,78.81,0,0,0.00%,Beans," Green"," Yellow"," or Purple",TRUE,FALSE
8/7/22,JWI,3813,"Greens, Kale",5,42.75,47.45,5,42.75,47.45,0,0,0.00%,Greens," Kale",,,FALSE,FALSE
8/7/22,KHF,3153,"Peppers, Jalapeno",12,30,33.3,NA,NA,NA,1,0,0,Peppers," Jalapeno",,,FALSE,FALSE
8/7/22,KHF,3759,Onions,10,46.25,51.34,NA,NA,NA,1,0,0,Onions,,,,FALSE,FALSE
8/7/22,KSL,3362,"Cucumbers, Pickling",11,24,26.64,NA,NA,NA,1,0,0,Cucumbers," Pickling",,,FALSE,FALSE
8/7/22,LDX,3153,"Peppers, Jalapeno",10,30,33.3,10,30,33.3,0,0,0.00%,Peppers," Jalapeno",,,FALSE,TRUE
8/7/22,LDX,3754,Cabbage,5,40.75,45.23,NA,NA,NA,1,0,0,Cabbage,,,,FALSE,TRUE
8/7/22,LEE,3809,"Beans, Green, Yellow, or Purple",10,71,78.81,10,71,78.81,0,0,0.00%,Beans," Green"," Yellow"," or Purple",#N/A,#N/A
8/7/22,LFF,3153,"Peppers, Jalapeno",10,30,33.3,15,30,33.3,0,0,50.00%,Peppers," Jalapeno",,,FALSE,TRUE
8/7/22,LOF,3813,"Greens, Kale",5,42.75,47.45,5,42.75,47.45,0,0,0.00%,Greens," Kale",,,FALSE,FALSE
8/7/22,MFP,3759,Onions,10,46.25,51.34,NA,NA,NA,1,0,0,Onions,,,,FALSE,FALSE
8/7/22,MHG,3362,"Cucumbers, Pickling",11,24,26.64,NA,NA,NA,1,0,0,Cucumbers," Pickling",,,TRUE,TRUE
8/7/22,MLG,3759,Onions,10,46.25,51.34,10,46.25,51.34,0,0,0.00%,Onions,,,,FALSE,FALSE
8/7/22,MLG,3809,"Beans, Green, Yellow, or Purple",10,71,78.81,NA,NA,NA,1,0,0,Beans," Green"," Yellow"," or Purple",FALSE,FALSE
8/7/22,MLG,3826,"Greens, Sweet Potato Leaves",10,35.25,39.13,10,35.25,39.13,0,0,0.00%,Greens," Sweet Potato Leaves",,,FALSE,FALSE
8/7/22,MMO,3813,"Greens, Kale",5,42.75,47.45,5,42.75,47.45,0,0,0.00%,Greens," Kale",,,FALSE,FALSE
8/7/22,NTN,3809,"Beans, Green, Yellow, or Purple",15,71,78.81,30,71,78.81,0,0,100.00%,Beans," Green"," Yellow"," or Purple",FALSE,FALSE
8/7/22,NTN,3813,"Greens, Kale",10,42.75,47.45,NA,NA,NA,1,0,0,Greens," Kale",,,FALSE,FALSE
8/7/22,ONC,3754,Cabbage,5,40.75,45.23,5,40.75,45.23,0,0,0.00%,Cabbage,,,,FALSE,FALSE
8/7/22,PBY,3809,"Beans, Green, Yellow, or Purple",10,71,78.81,10,71,78.81,0,0,0.00%,Beans," Green"," Yellow"," or Purple",FALSE,FALSE
8/7/22,PZM,3153,"Peppers, Jalapeno",10,30,33.3,11,30,33.3,0,0,10.00%,Peppers," Jalapeno",,,FALSE,TRUE
8/7/22,RSV,3809,"Beans, Green, Yellow, or Purple",6,71,78.81,NA,NA,NA,1,0,0,Beans," Green"," Yellow"," or Purple",FALSE,FALSE
8/7/22,SRF,3759,Onions,30,46.25,51.34,70,46.25,51.34,0,0,133.30%,Onions,,,,FALSE,TRUE
8/7/22,SRF,3809,"Beans, Green, Yellow, or Purple",10,71,78.81,10,71,78.81,0,0,0.00%,Beans," Green"," Yellow"," or Purple",FALSE,TRUE
8/7/22,SXF,3362,"Cucumbers, Pickling",11,24,26.64,22,24,26.64,0,0,100.00%,Cucumbers," Pickling",,,FALSE,FALSE
8/7/22,SXF,3826,"Greens, Sweet Potato Leaves",50,35.25,39.13,50,35.25,39.13,0,0,0.00%,Greens," Sweet Potato Leaves",,,FALSE,FALSE
8/7/22,TXI,3826,"Greens, Sweet Potato Leaves",10,35.25,39.13,10,35.25,39.13,0,0,0.00%,Greens," Sweet Potato Leaves",,,FALSE,FALSE
8/7/22,YMF,3754,Cabbage,5,40.75,45.23,NA,NA,NA,1,0,0,Cabbage,,,,FALSE,TRUE
8/7/22,YMF,3809,"Beans, Green, Yellow, or Purple",10,71,78.81,10,71,78.81,0,0,0.00%,Beans," Green"," Yellow"," or Purple",FALSE,TRUE
8/14/22,AFC,3138,"Greens, Collards",8,42.75,47.45,8,42.75,47.45,0,0,0.00%,Greens," Collards",,,TRUE,TRUE
8/14/22,AGF,3089,"Melon Watermelon Red Seeded Organic",15,30.75,34.13,NA,NA,NA,1,0,0,"Melon Watermelon Red Seeded Organic",,,,TRUE,TRUE
8/14/22,AGF,3091,"Melon Honeydew Organic",50,31.25,34.69,NA,NA,NA,1,0,0,"Melon Honeydew Organic",,,,TRUE,TRUE
8/14/22,AGF,3404,Tomatillos,46,32.75,36.35,46,32.75,36.35,0,0,0.00%,Tomatillos,,,,TRUE,TRUE
8/14/22,BXF,3138,"Greens, Collards",10,42.75,47.45,6,42.75,47.45,0,0,-40.00%,Greens," Collards",,,TRUE,FALSE
8/14/22,BXF,3364,"Greens, Mustard",5,42.75,47.45,NA,NA,NA,1,0,0,Greens," Mustard",,,TRUE,FALSE
8/14/22,BXF,3702,"Greens, Malabar",12,36.5,40.52,12,36.5,40.52,0,0,0.00%,Greens," Malabar",,,TRUE,FALSE
8/14/22,BXF,3826,"Greens, Sweet Potato Leaves",10,35.25,39.13,10,35.25,39.13,0,0,0.00%,Greens," Sweet Potato Leaves",,,TRUE,FALSE
8/14/22,BXF,3853,"Greens, Eggplant Leaves - 12 bunch",15,36.5,40.52,NA,NA,NA,1,0,0,Greens," Eggplant Leaves - 12 bunch",,,TRUE,FALSE
8/14/22,BXF,3854,"Greens, Pumpkin Vine",12,36.5,40.52,12,36.5,40.52,0,0,0.00%,Greens," Pumpkin Vine",,,TRUE,FALSE
8/14/22,CAL,3153,"Peppers, Jalapeno",12,30,33.3,13,30,33.3,0,0,8.30%,Peppers," Jalapeno",,,TRUE,TRUE
8/14/22,CBO,3138,"Greens, Collards",5,42.75,47.45,5,42.75,47.45,0,0,0.00%,Greens," Collards",,,FALSE,FALSE
8/14/22,CBS,3153,"Peppers, Jalapeno",12,30,33.3,23,30,33.3,0,0,91.70%,Peppers," Jalapeno",,,TRUE,TRUE
8/14/22,CBS,3404,Tomatillos,86,32.75,36.35,243,32.75,36.35,0,0,182.60%,Tomatillos,,,,TRUE,TRUE
8/14/22,CHO,3182,"Squash, Summer, Patty Pan",22,24,26.64,NA,NA,NA,1,0,0,Squash," Summer"," Patty Pan",,TRUE,FALSE
8/14/22,CHO,3702,"Greens, Malabar",12,36.5,40.52,NA,NA,NA,1,0,0,Greens," Malabar",,,TRUE,FALSE
8/14/22,CHO,3853,"Greens, Eggplant Leaves - 12 bunch",15,36.5,40.52,NA,NA,NA,1,0,0,Greens," Eggplant Leaves - 12 bunch",,,TRUE,FALSE
8/14/22,CHO,3854,"Greens, Pumpkin Vine",12,36.5,40.52,NA,NA,NA,1,0,0,Greens," Pumpkin Vine",,,TRUE,FALSE
8/14/22,CLP,3182,"Squash, Summer, Patty Pan",18,24,26.64,9,24,26.64,0,0,-50.00%,Squash," Summer"," Patty Pan",,TRUE,FALSE
8/14/22,CLP,3362,"Cucumbers, Pickling",11,24,26.64,7,24,26.64,0,0,-36.40%,Cucumbers," Pickling",,,TRUE,FALSE
8/14/22,CLP,3668,"Eggplant, Japanese",10,34.25,38.02,25,34.25,38.02,0,0,150.00%,Eggplant," Japanese",,,TRUE,FALSE
8/14/22,CLP,3702,"Greens, Malabar",12,36.5,40.52,NA,NA,NA,1,0,0,Greens," Malabar",,,TRUE,FALSE
8/14/22,CLP,3717,"Eggplant, Globe",15,37,41.07,2,37,41.07,0,0,-86.70%,Eggplant," Globe",,,TRUE,FALSE
8/14/22,CLP,3826,"Greens, Sweet Potato Leaves",10,35.25,39.13,10,35.25,39.13,0,0,0.00%,Greens," Sweet Potato Leaves",,,TRUE,FALSE
8/14/22,CLP,3853,"Greens, Eggplant Leaves - 12 bunch",15,36.5,40.52,NA,NA,NA,1,0,0,Greens," Eggplant Leaves - 12 bunch",,,TRUE,FALSE
8/14/22,CLP,3854,"Greens, Pumpkin Vine",12,36.5,40.52,NA,NA,NA,1,0,0,Greens," Pumpkin Vine",,,TRUE,FALSE
8/14/22,CMA,3138,"Greens, Collards",5,42.75,47.45,4,42.75,47.45,0,0,-20.00%,Greens," Collards",,,FALSE,FALSE
8/14/22,CMU,3138,"Greens, Collards",10,42.75,47.45,10,42.75,47.45,0,0,0.00%,Greens," Collards",,,FALSE,FALSE
8/14/22,CMU,3853,"Greens, Eggplant Leaves - 12 bunch",15,36.5,40.52,NA,NA,NA,1,0,0,Greens," Eggplant Leaves - 12 bunch",,,FALSE,FALSE
8/14/22,CTH,3202,"Tomatoes, Slicers",15,46,51.06,NA,NA,NA,1,0,0,Tomatoes," Slicers",,,FALSE,FALSE
8/14/22,CVP,3702,"Greens, Malabar",12,36.5,40.52,10,36.5,40.52,0,0,-16.70%,Greens," Malabar",,,FALSE,FALSE
8/14/22,CVP,3826,"Greens, Sweet Potato Leaves",10,35.25,39.13,10,35.25,39.13,0,0,0.00%,Greens," Sweet Potato Leaves",,,FALSE,FALSE
8/14/22,D2D,3138,"Greens, Collards",10,42.75,47.45,NA,NA,NA,1,0,0,Greens," Collards",,,TRUE,TRUE
8/14/22,D2D,3182,"Squash, Summer, Patty Pan",18,24,26.64,NA,NA,NA,1,0,0,Squash," Summer"," Patty Pan",,TRUE,TRUE
8/14/22,D2D,3754,Cabbage,5,40.75,45.23,10,40.75,45.23,0,0,100.00%,Cabbage,,,,TRUE,TRUE
8/14/22,DTF,3202,"Tomatoes, Slicers",51,46,51.06,51,46,51.06,0,0,0.00%,Tomatoes," Slicers",,,TRUE,FALSE
8/14/22,HOP,3362,"Cucumbers, Pickling",11,24,26.64,NA,NA,NA,1,0,0,Cucumbers," Pickling",,,FALSE,TRUE
8/14/22,HOP,3717,"Eggplant, Globe",10,37,41.07,10,37,41.07,0,0,0.00%,Eggplant," Globe",,,FALSE,TRUE
8/14/22,JWI,3138,"Greens, Collards",5,42.75,47.45,NA,NA,NA,1,0,0,Greens," Collards",,,FALSE,FALSE
8/14/22,KHF,3153,"Peppers, Jalapeno",12,30,33.3,49,30,33.3,0,0,308.30%,Peppers," Jalapeno",,,FALSE,FALSE
8/14/22,KHF,3202,"Tomatoes, Slicers",36,46,51.06,39,46,51.06,0,0,8.30%,Tomatoes," Slicers",,,FALSE,FALSE
8/14/22,KHF,3668,"Eggplant, Japanese",10,34.25,38.02,16,34.25,38.02,0,0,60.00%,Eggplant," Japanese",,,FALSE,FALSE
8/14/22,KSL,3202,"Tomatoes, Slicers",15,46,51.06,NA,NA,NA,1,0,0,Tomatoes," Slicers",,,FALSE,FALSE
8/14/22,KSL,3364,"Greens, Mustard",10,42.75,47.45,NA,NA,NA,1,0,0,Greens," Mustard",,,FALSE,FALSE
8/14/22,KSL,3828,"Peppers, Bell",15,40.75,45.23,NA,NA,NA,1,0,0,Peppers," Bell",,,FALSE,FALSE
8/14/22,KSL,3854,"Greens, Pumpkin Vine",12,36.5,40.52,NA,NA,NA,1,0,0,Greens," Pumpkin Vine",,,FALSE,FALSE
8/14/22,LDX,3153,"Peppers, Jalapeno",10,30,33.3,10,30,33.3,0,0,0.00%,Peppers," Jalapeno",,,FALSE,TRUE
8/14/22,LEE,3828,"Peppers, Bell",5,40.75,45.23,NA,NA,NA,1,0,0,Peppers," Bell",,,#N/A,#N/A
8/14/22,LFF,3153,"Peppers, Jalapeno",10,30,33.3,19,30,33.3,0,0,90.00%,Peppers," Jalapeno",,,FALSE,TRUE
8/14/22,LFF,3828,"Peppers, Bell",25,40.75,45.23,22,40.75,45.23,0,0,-12.00%,Peppers," Bell",,,FALSE,TRUE
8/14/22,LOF,3362,"Cucumbers, Pickling",11,24,26.64,11,24,26.64,0,0,0.00%,Cucumbers," Pickling",,,FALSE,FALSE
8/14/22,LOF,3364,"Greens, Mustard",5,42.75,47.45,5,42.75,47.45,0,0,0.00%,Greens," Mustard",,,FALSE,FALSE
